definition,h,learner,seed,sample,minimum_gap_bp,block_days,n,premium_n,discount_n,days,outcome,estimate,lo,hi,bootstrap_valid,p
CAP,12,linear,20260926,common_path,5,5,128,35,93,67,numeraire,0.1102908244594086,-0.24321420992966974,0.46132237873030674,1.0,0.5405
CAP,12,linear,20260926,common_path,5,5,128,35,93,67,global_control,-0.46877240095603595,-0.6933017482948115,-0.24835152132917765,1.0,0.0005
CAP,12,linear,20260926,common_path,5,5,128,35,93,67,total,5.399283161001402,1.8816349966693706,9.347560944701902,1.0,0.0075
CAP,12,linear,20260926,common_path,5,5,128,35,93,67,dominance,-53.38351454151055,-102.63769735067301,-4.978828683371273,1.0,0.0305
EQ,1,forest20,20260926,common_path,5,5,146,50,96,72,local,1.2869244737952392,-3.0340675671372277,5.668499166313772,1.0,0.55
EQ,1,forest20,20260926,common_path,5,5,146,50,96,72,basket_price,6.192695303926713,-0.22038115400077968,12.386945815820917,1.0,0.0545
EQ,1,forest20,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,1,forest20,20260926,common_path,5,5,146,50,96,72,numeraire,0.02755404144265705,-0.01195210556485497,0.06932692418990298,1.0,0.1865
EQ,1,forest20,20260926,common_path,5,5,146,50,96,72,global_control,0.0022508804676565275,-0.0504247879398886,0.05833304678163946,1.0,0.9325
EQ,1,forest20,20260926,common_path,5,5,146,50,96,72,total,7.509424699632453,2.0017735484445773,13.491741181681345,1.0,0.01
EQ,1,forest20,20260926,common_path,5,5,146,50,96,72,dominance,-4.905770830131472,-13.85191809283139,4.505152136603202,1.0,0.276
EQ,1,forest20,20260927,common_path,5,5,146,50,96,72,local,1.144399705534297,-3.247614271697148,5.578321632482401,1.0,0.606
EQ,1,forest20,20260927,common_path,5,5,146,50,96,72,basket_price,6.640048364880371,0.11946997753106225,13.145179187191793,1.0,0.0475
EQ,1,forest20,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,1,forest20,20260927,common_path,5,5,146,50,96,72,numeraire,0.03018840186054043,-0.009119378928441968,0.0731654770764577,1.0,0.15
EQ,1,forest20,20260927,common_path,5,5,146,50,96,72,global_control,0.0028552900352410244,-0.04837944633498966,0.05920609701299984,1.0,0.9155
EQ,1,forest20,20260927,common_path,5,5,146,50,96,72,total,7.817491762310626,2.182572476050832,13.874172132309747,1.0,0.0095
EQ,1,forest20,20260927,common_path,5,5,146,50,96,72,dominance,-5.495648659346075,-14.615585898728687,4.179533702790513,1.0,0.2435
EQ,1,forest40,20260926,common_path,5,5,146,50,96,72,local,0.9283204003026834,-3.5285720806933627,5.31513478695293,1.0,0.69
EQ,1,forest40,20260926,common_path,5,5,146,50,96,72,basket_price,6.452090466566187,0.3575643977133303,12.042348056840765,1.0,0.0315
EQ,1,forest40,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,1,forest40,20260926,common_path,5,5,146,50,96,72,numeraire,0.0339583677646141,-0.0050956648103664855,0.07585415980192736,1.0,0.1025
EQ,1,forest40,20260926,common_path,5,5,146,50,96,72,global_control,0.00633149790608104,-0.046302906500735826,0.06233200123298407,1.0,0.799
EQ,1,forest40,20260926,common_path,5,5,146,50,96,72,total,7.420700732539772,2.1139254590392893,12.735349078289714,1.0,0.006
EQ,1,forest40,20260926,common_path,5,5,146,50,96,72,dominance,-5.523770066263503,-14.159730370027361,3.664311991939684,1.0,0.218
EQ,1,forest40,20260927,common_path,5,5,146,50,96,72,local,1.1476979095023954,-3.3231036493518116,5.6804433935247305,1.0,0.614
EQ,1,forest40,20260927,common_path,5,5,146,50,96,72,basket_price,6.38199924059408,0.1841597934024076,12.078887411531298,1.0,0.037
EQ,1,forest40,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,1,forest40,20260927,common_path,5,5,146,50,96,72,numeraire,0.03355673431603091,-0.00593542654748827,0.07578138362878721,1.0,0.1135
EQ,1,forest40,20260927,common_path,5,5,146,50,96,72,global_control,0.005467633036089091,-0.04737570286865135,0.06242851063260477,1.0,0.831
EQ,1,forest40,20260927,common_path,5,5,146,50,96,72,total,7.56872151744879,2.299305447984148,12.914206633717432,1.0,0.0055
EQ,1,forest40,20260927,common_path,5,5,146,50,96,72,dominance,-5.234301331091686,-14.0025144510649,4.169061188676819,1.0,0.251
EQ,1,linear,20260926,common_path,5,5,146,50,96,72,local,4.011161293131146,-0.7449605922074349,9.154804066430568,1.0,0.1
EQ,1,linear,20260926,common_path,5,5,146,50,96,72,basket_price,6.678397838965426,-0.5541769083795397,14.012872527267756,1.0,0.078
EQ,1,linear,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,1,linear,20260926,common_path,5,5,146,50,96,72,numeraire,0.025456238577914913,-0.015756438423642233,0.06980945264117813,1.0,0.2375
EQ,1,linear,20260926,common_path,5,5,146,50,96,72,global_control,0.02767934970087258,-0.019779963223704417,0.07858919129580945,1.0,0.2675
EQ,1,linear,20260926,common_path,5,5,146,50,96,72,total,10.74269472037542,4.019025989869658,18.196778226176257,1.0,0.004
EQ,1,linear,20260926,common_path,5,5,146,50,96,72,dominance,-2.6672365458342795,-11.823047444469692,8.097537260124533,1.0,0.6
EQ,6,forest20,20260926,common_path,5,5,146,50,96,72,local,-3.9336820854107577,-13.99022795639597,6.286119276897578,1.0,0.457
EQ,6,forest20,20260926,common_path,5,5,146,50,96,72,basket_price,5.422176180298833,-4.421912615117273,14.359474876824514,1.0,0.269
EQ,6,forest20,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,6,forest20,20260926,common_path,5,5,146,50,96,72,numeraire,0.07340323884000431,-0.12162016858789955,0.2924298712435726,1.0,0.5075
EQ,6,forest20,20260926,common_path,5,5,146,50,96,72,global_control,-0.06046890070481833,-0.2027468591530318,0.07143337039183492,1.0,0.386
EQ,6,forest20,20260926,common_path,5,5,146,50,96,72,total,1.5014284330233338,-2.968044511760668,5.756952205808339,1.0,0.513
EQ,6,forest20,20260926,common_path,5,5,146,50,96,72,dominance,-9.35585826570959,-27.706562728656777,10.667537469110782,1.0,0.3515
EQ,6,forest20,20260927,common_path,5,5,146,50,96,72,local,-3.799301538056497,-14.036012900473409,6.558658597378708,1.0,0.477
EQ,6,forest20,20260927,common_path,5,5,146,50,96,72,basket_price,5.160097726280869,-4.770628110157621,14.137719876594982,1.0,0.3025
EQ,6,forest20,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,6,forest20,20260927,common_path,5,5,146,50,96,72,numeraire,0.07756146713439385,-0.11940444080235704,0.2953808134547953,1.0,0.4875
EQ,6,forest20,20260927,common_path,5,5,146,50,96,72,global_control,-0.06128251065227539,-0.20478886453013956,0.07279295806858668,1.0,0.3845
EQ,6,forest20,20260927,common_path,5,5,146,50,96,72,total,1.3770751447065384,-3.0608511749098732,5.61061610865264,1.0,0.5445
EQ,6,forest20,20260927,common_path,5,5,146,50,96,72,dominance,-8.959399264337366,-27.722559317323828,10.996970361774538,1.0,0.3715
EQ,6,forest40,20260926,common_path,5,5,146,50,96,72,local,-4.923506722151457,-15.527855482813363,5.786315679929443,1.0,0.374
EQ,6,forest40,20260926,common_path,5,5,146,50,96,72,basket_price,6.4368449601912605,-3.8111194990827686,15.924192384992581,1.0,0.2105
EQ,6,forest40,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,6,forest40,20260926,common_path,5,5,146,50,96,72,numeraire,0.09027137850845199,-0.10833658491503556,0.3135758207706536,1.0,0.422
EQ,6,forest40,20260926,common_path,5,5,146,50,96,72,global_control,-0.050214999067322456,-0.19523798825017924,0.08355912968493538,1.0,0.4845
EQ,6,forest40,20260926,common_path,5,5,146,50,96,72,total,1.5533946174809778,-2.7953652369911666,5.6096170931659435,1.0,0.488
EQ,6,forest40,20260926,common_path,5,5,146,50,96,72,dominance,-11.360351682342719,-30.702191101120956,9.150997098112247,1.0,0.282
EQ,6,forest40,20260927,common_path,5,5,146,50,96,72,local,-4.904277172555962,-15.331480284247966,5.579689409006379,1.0,0.3665
EQ,6,forest40,20260927,common_path,5,5,146,50,96,72,basket_price,6.4207997946541475,-3.633257174914812,15.779528546911402,1.0,0.202
EQ,6,forest40,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,6,forest40,20260927,common_path,5,5,146,50,96,72,numeraire,0.08772336784825646,-0.11000609246637943,0.3093901306652657,1.0,0.433
EQ,6,forest40,20260927,common_path,5,5,146,50,96,72,global_control,-0.048842524854355904,-0.19278943067330645,0.08300925805743645,1.0,0.492
EQ,6,forest40,20260927,common_path,5,5,146,50,96,72,total,1.5554034650921345,-2.806817105990502,5.586745225238682,1.0,0.4825
EQ,6,forest40,20260927,common_path,5,5,146,50,96,72,dominance,-11.32507696721011,-30.333958801143037,8.832175694624823,1.0,0.269
EQ,6,linear,20260926,common_path,5,5,146,50,96,72,local,-3.6965471509830876,-14.772949506385391,7.2493234235687805,1.0,0.509
EQ,6,linear,20260926,common_path,5,5,146,50,96,72,basket_price,9.908630618439616,-2.245770753257153,21.308003544919316,1.0,0.0905
EQ,6,linear,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,6,linear,20260926,common_path,5,5,146,50,96,72,numeraire,0.021551117998178645,-0.18145620433948442,0.24915770897851466,1.0,0.864
EQ,6,linear,20260926,common_path,5,5,146,50,96,72,global_control,-0.055916182337362313,-0.19363502383659814,0.0657506043060174,1.0,0.408
EQ,6,linear,20260926,common_path,5,5,146,50,96,72,total,6.177718403117365,0.7093548115322519,12.708781284758969,1.0,0.0405
EQ,6,linear,20260926,common_path,5,5,146,50,96,72,dominance,-13.605177769422703,-35.04329316657205,8.779644150563007,1.0,0.224
EQ,12,forest20,20260926,full,5,1,318,114,204,76,local,-0.8006106149502313,-15.735016797950527,15.133883685744427,1.0,0.924
EQ,12,forest20,20260926,full,5,1,318,114,204,76,basket_price,4.537488550421402,-11.91931661485391,20.32776166512079,1.0,0.5865
EQ,12,forest20,20260926,full,5,1,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,full,5,1,318,114,204,76,numeraire,0.11805529389303632,-0.1649120591382003,0.3797484274423357,1.0,0.4005
EQ,12,forest20,20260926,full,5,1,318,114,204,76,global_control,-0.045474853679242574,-0.17906874092124006,0.09459169740031795,1.0,0.4995
EQ,12,forest20,20260926,full,5,1,318,114,204,76,total,3.8094583756854252,0.2177783187256126,7.409137628939238,1.0,0.036
EQ,12,forest20,20260926,full,5,1,318,114,204,76,dominance,-5.3380991653716325,-35.66266437434902,26.94898895669718,1.0,0.746
EQ,12,forest20,20260926,full,5,5,318,114,204,76,local,-0.8006106149502313,-13.8968845352112,11.022607872392241,1.0,0.899
EQ,12,forest20,20260926,full,5,5,318,114,204,76,basket_price,4.537488550421402,-7.578304059899042,17.733814476793338,1.0,0.462
EQ,12,forest20,20260926,full,5,5,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,full,5,5,318,114,204,76,numeraire,0.11805529389303632,-0.10161882311899546,0.3156947337053277,1.0,0.2615
EQ,12,forest20,20260926,full,5,5,318,114,204,76,global_control,-0.045474853679242574,-0.17050721649068434,0.07535268380026568,1.0,0.4735
EQ,12,forest20,20260926,full,5,5,318,114,204,76,total,3.8094583756854252,1.104840623866966,6.094345467350324,1.0,0.004
EQ,12,forest20,20260926,full,5,5,318,114,204,76,dominance,-5.3380991653716325,-31.538280362788832,18.261162563717917,1.0,0.6485
EQ,12,forest20,20260926,full,5,10,318,114,204,76,local,-0.8006106149502313,-10.60515974764879,8.306824268452548,1.0,0.8685
EQ,12,forest20,20260926,full,5,10,318,114,204,76,basket_price,4.537488550421402,-4.755410538734615,14.1724354613001,1.0,0.3295
EQ,12,forest20,20260926,full,5,10,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,full,5,10,318,114,204,76,numeraire,0.11805529389303632,-0.0626878286136709,0.2700824843412761,1.0,0.172
EQ,12,forest20,20260926,full,5,10,318,114,204,76,global_control,-0.045474853679242574,-0.15176691754131524,0.05098379859340807,1.0,0.391
EQ,12,forest20,20260926,full,5,10,318,114,204,76,total,3.8094583756854252,1.2538682710440776,6.021451369129022,1.0,0.0025
EQ,12,forest20,20260926,full,5,10,318,114,204,76,dominance,-5.3380991653716325,-24.67011691612396,13.4388868996246,1.0,0.5785
EQ,12,forest20,20260926,full,0,5,509,185,324,78,local,0.13147264703103026,-10.142000194237825,9.9208404850879,1.0,0.983
EQ,12,forest20,20260926,full,0,5,509,185,324,78,basket_price,3.79467825877992,-6.471707998995853,14.53960339214388,1.0,0.481
EQ,12,forest20,20260926,full,0,5,509,185,324,78,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,full,0,5,509,185,324,78,numeraire,0.04008918184968721,-0.1238807427003726,0.18609529513141154,1.0,0.6195
EQ,12,forest20,20260926,full,0,5,509,185,324,78,global_control,0.002314817424900599,-0.151888205765607,0.13395612806568075,1.0,0.972
EQ,12,forest20,20260926,full,0,5,509,185,324,78,total,3.968554905085646,2.3061904029267,5.644551913840754,1.0,0.0005
EQ,12,forest20,20260926,full,0,5,509,185,324,78,dominance,-3.6632056117488894,-24.553919790261443,16.24503532266612,1.0,0.725
EQ,12,forest20,20260926,full,10,5,177,61,116,67,local,-6.656481332489308,-26.141497294317524,11.000109376769371,1.0,0.4905
EQ,12,forest20,20260926,full,10,5,177,61,116,67,basket_price,8.775165962742632,-7.570160958844101,26.705673628046853,1.0,0.3135
EQ,12,forest20,20260926,full,10,5,177,61,116,67,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,full,10,5,177,61,116,67,numeraire,0.19180186736957744,-0.10510938913322514,0.4597002370358083,1.0,0.1815
EQ,12,forest20,20260926,full,10,5,177,61,116,67,global_control,-0.07403331830932301,-0.23891525746175146,0.06358957150103214,1.0,0.326
EQ,12,forest20,20260926,full,10,5,177,61,116,67,total,2.2364531793139037,-2.4981225567357592,6.489067963664381,1.0,0.3215
EQ,12,forest20,20260926,full,10,5,177,61,116,67,dominance,-15.431647295231944,-52.815305836669076,18.359358752678347,1.0,0.3995
EQ,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,local,-13.840009956540902,-32.91324168338293,3.4590248074388015,1.0,0.141
EQ,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,basket_price,18.291538297071384,1.1278300400769519,36.147172828909554,1.0,0.0405
EQ,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,numeraire,0.16267744871299894,-0.10247286814572831,0.4369784998479981,1.0,0.248
EQ,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,global_control,-0.16529664783251882,-0.37742199737996435,0.04672411520488127,1.0,0.137
EQ,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,total,4.448909141410975,0.6198288623502549,8.113485280956251,1.0,0.0245
EQ,12,forest20,20260926,nonoverlap,5,5,115,45,70,74,dominance,-32.13154825361229,-69.00689638167835,2.0225182612160633,1.0,0.0825
EQ,12,forest20,20260926,overlap,5,5,239,92,147,72,local,1.5203248514547871,-10.879404950912901,13.05238263322897,1.0,0.7935
EQ,12,forest20,20260926,overlap,5,5,239,92,147,72,basket_price,2.235175723917151,-8.941859780670068,14.705272113734436,1.0,0.712
EQ,12,forest20,20260926,overlap,5,5,239,92,147,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,overlap,5,5,239,92,147,72,numeraire,0.10356824617866092,-0.12678965937572792,0.30453748156208416,1.0,0.338
EQ,12,forest20,20260926,overlap,5,5,239,92,147,72,global_control,-0.041277044165174866,-0.1667031684300011,0.07533248373967807,1.0,0.5065
EQ,12,forest20,20260926,overlap,5,5,239,92,147,72,total,3.8177917773858527,1.190005578796576,6.24697903482881,1.0,0.004
EQ,12,forest20,20260926,overlap,5,5,239,92,147,72,dominance,-0.7148508724623597,-25.34214197171478,21.872331628728304,1.0,0.9515
EQ,12,forest20,20260926,2025-12,5,5,84,34,50,23,local,8.58343732913524,-15.113672068972338,34.09985411059835,1.0,0.4545
EQ,12,forest20,20260926,2025-12,5,5,84,34,50,23,basket_price,-6.1710649307048175,-30.966157075918854,16.269483918838862,1.0,0.5715
EQ,12,forest20,20260926,2025-12,5,5,84,34,50,23,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,2025-12,5,5,84,34,50,23,numeraire,-0.1764214272290279,-0.9669261074379312,0.26208361651870105,1.0,0.5895
EQ,12,forest20,20260926,2025-12,5,5,84,34,50,23,global_control,0.027260205225636543,-0.0926429022227645,0.11595205847757216,1.0,0.602
EQ,12,forest20,20260926,2025-12,5,5,84,34,50,23,total,2.26321117642773,-5.25735382259719,8.847478019406351,1.0,0.5035
EQ,12,forest20,20260926,2025-12,5,5,84,34,50,23,dominance,14.754502259840063,-30.439697184879037,65.69116592001411,1.0,0.499
EQ,12,forest20,20260926,without_2025-12,5,5,234,80,154,53,local,-3.519781986049148,-19.924188936266038,9.73536462889547,1.0,0.6445
EQ,12,forest20,20260926,without_2025-12,5,5,234,80,154,53,basket_price,7.640455652173333,-6.717160245637245,24.316441983778212,1.0,0.328
EQ,12,forest20,20260926,without_2025-12,5,5,234,80,154,53,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,without_2025-12,5,5,234,80,154,53,numeraire,0.2033844262995771,0.00013855368513835694,0.4125656629325088,1.0,0.0525
EQ,12,forest20,20260926,without_2025-12,5,5,234,80,154,53,global_control,-0.06655094909433426,-0.2304058742767058,0.07844398110409259,1.0,0.407
EQ,12,forest20,20260926,without_2025-12,5,5,234,80,154,53,total,4.257507143329819,1.515064448928808,6.539610219103644,1.0,0.004
EQ,12,forest20,20260926,without_2025-12,5,5,234,80,154,53,dominance,-11.160237638222474,-44.51103468676482,16.142203579664454,1.0,0.4655
EQ,12,forest20,20260926,2026-01,5,5,77,18,59,20,local,-5.447992863681794,-32.39223310644399,18.361054566647493,1.0,0.6595
EQ,12,forest20,20260926,2026-01,5,5,77,18,59,20,basket_price,6.989847389514472,-20.781901793880994,35.95661441516942,1.0,0.592
EQ,12,forest20,20260926,2026-01,5,5,77,18,59,20,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,2026-01,5,5,77,18,59,20,numeraire,0.07237803419206063,-0.15529896784050282,0.33764423759205775,1.0,0.565
EQ,12,forest20,20260926,2026-01,5,5,77,18,59,20,global_control,-0.1580509569289322,-0.5749752294710561,0.19176213408571866,1.0,0.422
EQ,12,forest20,20260926,2026-01,5,5,77,18,59,20,total,1.4561816030961545,-3.9152076379785967,5.70394434925183,1.0,0.576
EQ,12,forest20,20260926,2026-01,5,5,77,18,59,20,dominance,-12.437840253196258,-68.57997610604146,38.87106779435255,1.0,0.6175
EQ,12,forest20,20260926,without_2026-01,5,5,241,96,145,56,local,1.1273019464585543,-14.862556351990483,14.326478809379378,1.0,0.8785
EQ,12,forest20,20260926,without_2026-01,5,5,241,96,145,56,basket_price,3.5201559623262844,-9.26861953584707,18.642737153496693,1.0,0.629
EQ,12,forest20,20260926,without_2026-01,5,5,241,96,145,56,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest20,20260926,without_2026-01,5,5,241,96,145,56,numeraire,0.1370039746847396,-0.17494726979909367,0.4078373130818998,1.0,0.33
EQ,12,forest20,20260926,without_2026-01,5,5,241,96,145,56,global_control,0.0012260355425911652,-0.08441829530660017,0.07073803177977386,1.0,0.974
EQ,12,forest20,20260926,without_2026-01,5,5,241,96,145,56,total,4.785687919012675,1.7227791565824333,7.596133746520553,1.0,0.0015
EQ,12,forest20,20260926,without_2026-01,5,5,241,96,145,56,dominance,-2.3928540158677274,-32.74998179181519,23.086229199405533,1.0,0.86
EQ,12,forest20,20260926,2026-02,5,5,80,38,42,20,local,20.560040734638104,-10.853305427507859,41.239590073726205,1.0,0.106
EQ,12,forest20,20260926,2026-02,5,5,80,38,42,20,basket_price,-14.147166640001565,-35.99195442285873,18.99971989813064,1.0,0.2885
