horizon,variant,information,fold,candidate,kind,score,n
1,own_scale,F,2026-01,31,boosting,1.5797398792918602,938
1,own_scale,F,2026-01,32,boosting,1.620281025370556,938
1,own_scale,F,2026-01,33,boosting,1.504140052916984,938
1,own_scale,F,2026-01,34,boosting,1.5011347703919453,938
1,own_scale,F,2026-01,35,boosting,1.4963873041809739,938
1,own_scale,F,2026-01,36,threshold,1.5663693735655928,938
1,own_scale,F,2026-01,37,threshold,1.5654545020794057,938
1,own_scale,F,2026-01,38,threshold,1.5439446293134327,938
1,own_scale,F,2026-01,39,threshold,1.5562515181932204,938
1,own_scale,F,2026-01,40,threshold,1.5557853075308266,938
1,own_scale,F,2026-01,41,threshold,1.5313026815533701,938
1,own_scale,F,2026-01,42,threshold,1.5663693735655653,938
1,own_scale,F,2026-01,43,threshold,1.4960685440462536,938
1,own_scale,F,2026-01,44,threshold,1.4716166498844956,938
1,own_scale,F,2026-01,45,threshold,1.5562515181932104,938
1,own_scale,F,2026-01,46,threshold,1.564772529821241,938
1,own_scale,F,2026-01,47,threshold,1.4952491883831491,938
1,own_scale,F,2026-01,48,threshold,1.794995394935853,938
1,own_scale,F,2026-01,49,threshold,1.6405584235472794,938
1,own_scale,F,2026-01,50,threshold,1.5560066023185102,938
1,own_scale,F,2026-01,51,threshold,2.6504293262712766,938
1,own_scale,F,2026-01,52,threshold,2.3295034786237414,938
1,own_scale,F,2026-01,53,threshold,1.551394990487024,938
1,own_scale,F,2026-01,54,threshold,1.7949953949358557,938
1,own_scale,F,2026-01,55,threshold,1.5859568200887437,938
1,own_scale,F,2026-01,56,threshold,1.5185820700112076,938
1,own_scale,F,2026-01,57,threshold,2.6504293262712646,938
1,own_scale,F,2026-01,58,threshold,2.439391361977378,938
1,own_scale,F,2026-01,59,threshold,1.7037134331151826,938
1,own_scale,F,2026-02,0,linear,1.6336711996971474,887
1,own_scale,F,2026-02,1,linear,1.6859142367368705,887
1,own_scale,F,2026-02,2,linear,1.8148526607851831,887
1,own_scale,F,2026-02,3,linear,1.633671199697147,887
1,own_scale,F,2026-02,4,linear,1.6256878106616603,887
1,own_scale,F,2026-02,5,linear,1.6792098733921654,887
1,own_scale,F,2026-02,6,linear,1.667674123008389,887
1,own_scale,F,2026-02,7,linear,1.6365908492710264,887
1,own_scale,F,2026-02,8,linear,1.7490144738281972,887
1,own_scale,F,2026-02,9,linear,1.6676741230083933,887
1,own_scale,F,2026-02,10,linear,1.5926851830616868,887
1,own_scale,F,2026-02,11,linear,1.6911713632649972,887
1,own_scale,F,2026-02,12,qrf,1.7263072045398873,887
1,own_scale,F,2026-02,13,qrf,1.7168048545543857,887
1,own_scale,F,2026-02,14,qrf,1.785043100185036,887
1,own_scale,F,2026-02,15,qrf,1.5664502331001757,887
1,own_scale,F,2026-02,16,qrf,1.5206770869591912,887
1,own_scale,F,2026-02,17,qrf,1.5547922712987878,887
1,own_scale,F,2026-02,18,qrf,1.762387828837359,887
1,own_scale,F,2026-02,19,qrf,1.772635862104004,887
1,own_scale,F,2026-02,20,qrf,1.9364282052439046,887
1,own_scale,F,2026-02,21,qrf,1.6029895825474834,887
1,own_scale,F,2026-02,22,qrf,1.5695711178720717,887
1,own_scale,F,2026-02,23,qrf,1.6170645617435517,887
1,own_scale,F,2026-02,24,boosting,1.6623918358035765,887
1,own_scale,F,2026-02,25,boosting,1.6325445553886169,887
1,own_scale,F,2026-02,26,boosting,1.7050396677254034,887
1,own_scale,F,2026-02,27,boosting,1.581664610935101,887
1,own_scale,F,2026-02,28,boosting,1.5500231162382416,887
1,own_scale,F,2026-02,29,boosting,1.540643877544942,887
1,own_scale,F,2026-02,30,boosting,1.6731739867631734,887
1,own_scale,F,2026-02,31,boosting,1.6593996234977266,887
1,own_scale,F,2026-02,32,boosting,1.7371993746716563,887
1,own_scale,F,2026-02,33,boosting,1.6092666532077935,887
1,own_scale,F,2026-02,34,boosting,1.6064179410585397,887
1,own_scale,F,2026-02,35,boosting,1.6141563844423212,887
1,own_scale,F,2026-02,36,threshold,1.662372227468649,887
1,own_scale,F,2026-02,37,threshold,1.6567519974829972,887
1,own_scale,F,2026-02,38,threshold,1.6282083363040825,887
1,own_scale,F,2026-02,39,threshold,1.6224236744975844,887
1,own_scale,F,2026-02,40,threshold,1.6501394864846746,887
1,own_scale,F,2026-02,41,threshold,1.6304444918223755,887
1,own_scale,F,2026-02,42,threshold,1.66237222746862,887
1,own_scale,F,2026-02,43,threshold,1.5821978011572309,887
1,own_scale,F,2026-02,44,threshold,1.5649936489040441,887
1,own_scale,F,2026-02,45,threshold,1.6224236744975786,887
1,own_scale,F,2026-02,46,threshold,1.6684731459757423,887
1,own_scale,F,2026-02,47,threshold,1.601305028845183,887
1,own_scale,F,2026-02,48,threshold,1.8884352177499113,887
1,own_scale,F,2026-02,49,threshold,1.7529799838813587,887
1,own_scale,F,2026-02,50,threshold,1.6618105717377778,887
1,own_scale,F,2026-02,51,threshold,2.767712540132697,887
1,own_scale,F,2026-02,52,threshold,2.460963870415588,887
1,own_scale,F,2026-02,53,threshold,1.6414434729328542,887
1,own_scale,F,2026-02,54,threshold,1.8884352177499133,887
1,own_scale,F,2026-02,55,threshold,1.6774829204395951,887
1,own_scale,F,2026-02,56,threshold,1.6397987451512002,887
1,own_scale,F,2026-02,57,threshold,2.7677125401326843,887
1,own_scale,F,2026-02,58,threshold,2.571043149294874,887
1,own_scale,F,2026-02,59,threshold,1.8269942983918301,887
1,own_scale,F,2026-03,0,linear,1.6924596311117885,887
1,own_scale,F,2026-03,1,linear,1.7307891247261733,887
1,own_scale,F,2026-03,2,linear,1.8851902155370481,887
1,own_scale,F,2026-03,3,linear,1.6924596311117892,887
1,own_scale,F,2026-03,4,linear,1.6697915890724981,887
1,own_scale,F,2026-03,5,linear,1.8607593216291494,887
1,own_scale,F,2026-03,6,linear,1.7391339104007104,887
1,own_scale,F,2026-03,7,linear,1.682954574755436,887
1,own_scale,F,2026-03,8,linear,1.810428608320894,887
1,own_scale,F,2026-03,9,linear,1.7391339104007113,887
1,own_scale,F,2026-03,10,linear,1.6738944070456263,887
1,own_scale,F,2026-03,11,linear,1.879951286551041,887
1,own_scale,F,2026-03,12,qrf,1.8283704107905008,887
1,own_scale,F,2026-03,13,qrf,1.8557700073547936,887
1,own_scale,F,2026-03,14,qrf,1.9179230102257792,887
1,own_scale,F,2026-03,15,qrf,1.6652384221522045,887
1,own_scale,F,2026-03,16,qrf,1.625631559462446,887
1,own_scale,F,2026-03,17,qrf,1.6501099648396886,887
1,own_scale,F,2026-03,18,qrf,1.8917678155761715,887
1,own_scale,F,2026-03,19,qrf,2.004206598295569,887
1,own_scale,F,2026-03,20,qrf,2.0582786706693974,887
1,own_scale,F,2026-03,21,qrf,1.6636468793227648,887
1,own_scale,F,2026-03,22,qrf,1.635490012686669,887
1,own_scale,F,2026-03,23,qrf,1.6891386829864408,887
1,own_scale,F,2026-03,24,boosting,1.7555606905488976,887
1,own_scale,F,2026-03,25,boosting,1.6982078890677215,887
1,own_scale,F,2026-03,26,boosting,1.8173987052503013,887
1,own_scale,F,2026-03,27,boosting,1.7035301154997053,887
1,own_scale,F,2026-03,28,boosting,1.6493382984695402,887
1,own_scale,F,2026-03,29,boosting,1.63066868721594,887
1,own_scale,F,2026-03,30,boosting,1.7775984806597802,887
1,own_scale,F,2026-03,31,boosting,1.752926329707577,887
1,own_scale,F,2026-03,32,boosting,1.8843715431175967,887
1,own_scale,F,2026-03,33,boosting,1.7305677110176336,887
1,own_scale,F,2026-03,34,boosting,1.7026189429268488,887
1,own_scale,F,2026-03,35,boosting,1.6971472557626204,887
1,own_scale,F,2026-03,36,threshold,1.7060729165556774,887
1,own_scale,F,2026-03,37,threshold,1.7002890841508103,887
1,own_scale,F,2026-03,38,threshold,1.7048540181216392,887
1,own_scale,F,2026-03,39,threshold,1.6950423926499534,887
1,own_scale,F,2026-03,40,threshold,1.7124694457622396,887
1,own_scale,F,2026-03,41,threshold,1.6950799442644315,887
1,own_scale,F,2026-03,42,threshold,1.7060729165556647,887
1,own_scale,F,2026-03,43,threshold,1.6625614182806878,887
1,own_scale,F,2026-03,44,threshold,1.690820318560923,887
1,own_scale,F,2026-03,45,threshold,1.6950423926499545,887
1,own_scale,F,2026-03,46,threshold,1.7391601733179045,887
1,own_scale,F,2026-03,47,threshold,1.7102851039650866,887
1,own_scale,F,2026-03,48,threshold,1.9468397388577834,887
1,own_scale,F,2026-03,49,threshold,1.8068264651666355,887
1,own_scale,F,2026-03,50,threshold,1.7589216220177202,887
1,own_scale,F,2026-03,51,threshold,2.8685133141778634,887
1,own_scale,F,2026-03,52,threshold,2.569137781624076,887
1,own_scale,F,2026-03,53,threshold,1.7132600857352127,887
1,own_scale,F,2026-03,54,threshold,1.9468397388577865,887
1,own_scale,F,2026-03,55,threshold,1.770375737838408,887
1,own_scale,F,2026-03,56,threshold,1.7401692851360466,887
1,own_scale,F,2026-03,57,threshold,2.8685133141778603,887
1,own_scale,F,2026-03,58,threshold,2.659436826035887,887
1,own_scale,F,2026-03,59,threshold,1.9506157448428978,887
6,original,R,2025-12,0,linear,1.4200133813267657,630
6,original,R,2025-12,1,linear,1.4231290621495702,630
6,original,R,2025-12,2,linear,1.4403798930453697,630
6,original,R,2025-12,3,linear,1.4200133813267657,630
6,original,R,2025-12,4,linear,1.41649554486872,630
6,original,R,2025-12,5,linear,1.3703979312603165,630
6,original,R,2025-12,6,linear,1.3923766073151373,630
6,original,R,2025-12,7,linear,1.417508441026203,630
6,original,R,2025-12,8,linear,1.441618340923883,630
6,original,R,2025-12,9,linear,1.3923766073151373,630
6,original,R,2025-12,10,linear,1.3864995087313288,630
6,original,R,2025-12,11,linear,1.3626927179577821,630
6,original,R,2025-12,12,qrf,1.403788582874319,630
6,original,R,2025-12,13,qrf,1.413043544092408,630
6,original,R,2025-12,14,qrf,1.4155326449349894,630
6,original,R,2025-12,15,qrf,1.3724089361198228,630
6,original,R,2025-12,16,qrf,1.3576909967023445,630
6,original,R,2025-12,17,qrf,1.367248663300154,630
6,original,R,2025-12,18,qrf,1.401741838800104,630
6,original,R,2025-12,19,qrf,1.409924811992268,630
6,original,R,2025-12,20,qrf,1.4151116422653145,630
6,original,R,2025-12,21,qrf,1.3810389411778077,630
6,original,R,2025-12,22,qrf,1.345410233546641,630
6,original,R,2025-12,23,qrf,1.3879588566654222,630
6,original,R,2025-12,24,boosting,1.39603213160298,630
6,original,R,2025-12,25,boosting,1.42011749964797,630
6,original,R,2025-12,26,boosting,1.4088079564136375,630
6,original,R,2025-12,27,boosting,1.3701285502314622,630
6,original,R,2025-12,28,boosting,1.3498378363720038,630
6,original,R,2025-12,29,boosting,1.3735248339646118,630
6,original,R,2025-12,30,boosting,1.3867565554280794,630
6,original,R,2025-12,31,boosting,1.3920595721181404,630
6,original,R,2025-12,32,boosting,1.3921481745681878,630
6,original,R,2025-12,33,boosting,1.3818745263446301,630
6,original,R,2025-12,34,boosting,1.3674957814980264,630
6,original,R,2025-12,35,boosting,1.356089505043074,630
6,original,R,2025-12,36,threshold,1.386799026280477,630
6,original,R,2025-12,37,threshold,1.3925776985269696,630
6,original,R,2025-12,38,threshold,1.4239166809690016,630
6,original,R,2025-12,39,threshold,1.3958762197818573,630
6,original,R,2025-12,40,threshold,1.4079255630978575,630
6,original,R,2025-12,41,threshold,1.4290523531687673,630
6,original,R,2025-12,42,threshold,1.3867990262804768,630
6,original,R,2025-12,43,threshold,1.373873747067282,630
6,original,R,2025-12,44,threshold,1.3817294455154214,630
6,original,R,2025-12,45,threshold,1.3958762197818573,630
6,original,R,2025-12,46,threshold,1.3973751551117055,630
6,original,R,2025-12,47,threshold,1.394472068870591,630
6,original,R,2025-12,48,threshold,1.3652471403085913,630
6,original,R,2025-12,49,threshold,1.4051646029039513,630
6,original,R,2025-12,50,threshold,1.4439596396822987,630
6,original,R,2025-12,51,threshold,1.4076692799616275,630
6,original,R,2025-12,52,threshold,1.421332321954341,630
6,original,R,2025-12,53,threshold,1.4389565282702002,630
6,original,R,2025-12,54,threshold,1.3652471403085915,630
6,original,R,2025-12,55,threshold,1.3452431276247856,630
6,original,R,2025-12,56,threshold,1.371288990843602,630
6,original,R,2025-12,57,threshold,1.4076692799616284,630
6,original,R,2025-12,58,threshold,1.3961520734621922,630
6,original,R,2025-12,59,threshold,1.4112272804407586,630
6,original,R,2026-01,0,linear,1.9640895934679714,610
6,original,R,2026-01,1,linear,2.0439059241389588,610
6,original,R,2026-01,2,linear,2.088643041209973,610
6,original,R,2026-01,3,linear,1.9640895934679725,610
6,original,R,2026-01,4,linear,1.9597247589435898,610
6,original,R,2026-01,5,linear,1.7386982297367277,610
6,original,R,2026-01,6,linear,1.7519883194755315,610
6,original,R,2026-01,7,linear,1.794170940311838,610
6,original,R,2026-01,8,linear,2.0780016848113974,610
6,original,R,2026-01,9,linear,1.7519883194755315,610
6,original,R,2026-01,10,linear,1.7429547802214453,610
6,original,R,2026-01,11,linear,1.6637144604914695,610
6,original,R,2026-01,12,qrf,1.7787209441906997,610
6,original,R,2026-01,13,qrf,1.791243432735106,610
6,original,R,2026-01,14,qrf,1.9141705066593375,610
6,original,R,2026-01,15,qrf,1.6577264923198656,610
6,original,R,2026-01,16,qrf,1.639703793087848,610
6,original,R,2026-01,17,qrf,1.6569036074842225,610
6,original,R,2026-01,18,qrf,1.7634703433832026,610
6,original,R,2026-01,19,qrf,1.7888940748611541,610
6,original,R,2026-01,20,qrf,1.9256973795827381,610
6,original,R,2026-01,21,qrf,1.67228501520375,610
6,original,R,2026-01,22,qrf,1.6340659434188571,610
6,original,R,2026-01,23,qrf,1.6850992640692728,610
6,original,R,2026-01,24,boosting,1.7633821927040632,610
6,original,R,2026-01,25,boosting,1.7589850465128962,610
6,original,R,2026-01,26,boosting,1.8026095349098297,610
6,original,R,2026-01,27,boosting,1.6282500113459826,610
6,original,R,2026-01,28,boosting,1.60092721459729,610
6,original,R,2026-01,29,boosting,1.6515861172380117,610
6,original,R,2026-01,30,boosting,1.7803289203866266,610
6,original,R,2026-01,31,boosting,1.7629806857065649,610
6,original,R,2026-01,32,boosting,1.802178619998465,610
6,original,R,2026-01,33,boosting,1.6354208838148419,610
6,original,R,2026-01,34,boosting,1.6493460295337241,610
6,original,R,2026-01,35,boosting,1.6278502433567046,610
6,original,R,2026-01,36,threshold,1.6894758627479838,610
6,original,R,2026-01,37,threshold,1.7265849754259486,610
6,original,R,2026-01,38,threshold,1.832747319314842,610
6,original,R,2026-01,39,threshold,1.6990173824039163,610
6,original,R,2026-01,40,threshold,1.7424129753269466,610
6,original,R,2026-01,41,threshold,1.830104646349224,610
6,original,R,2026-01,42,threshold,1.6894758627479838,610
6,original,R,2026-01,43,threshold,1.6876390204202398,610
6,original,R,2026-01,44,threshold,1.7119258019488228,610
6,original,R,2026-01,45,threshold,1.6990173824039163,610
6,original,R,2026-01,46,threshold,1.693507506054349,610
6,original,R,2026-01,47,threshold,1.7009677728832953,610
6,original,R,2026-01,48,threshold,1.67633555387335,610
6,original,R,2026-01,49,threshold,1.7414213820951288,610
6,original,R,2026-01,50,threshold,1.8169611789958782,610
6,original,R,2026-01,51,threshold,1.723706393052735,610
6,original,R,2026-01,52,threshold,1.7353842548497924,610
6,original,R,2026-01,53,threshold,1.7923452990626823,610
6,original,R,2026-01,54,threshold,1.6763355538733504,610
6,original,R,2026-01,55,threshold,1.6634196443781224,610
6,original,R,2026-01,56,threshold,1.7065367516038197,610
6,original,R,2026-01,57,threshold,1.723706393052736,610
6,original,R,2026-01,58,threshold,1.6911426582434574,610
6,original,R,2026-01,59,threshold,1.7141298706983847,610
6,original,R,2026-02,0,linear,2.0833490152685923,569
6,original,R,2026-02,1,linear,2.172678753687846,569
6,original,R,2026-02,2,linear,2.208543137182837,569
6,original,R,2026-02,3,linear,2.0833490152685936,569
6,original,R,2026-02,4,linear,2.0896558179734273,569
6,original,R,2026-02,5,linear,1.9408464682853008,569
6,original,R,2026-02,6,linear,1.8966950764686812,569
6,original,R,2026-02,7,linear,1.952186327818495,569
6,original,R,2026-02,8,linear,2.2458546425838195,569
6,original,R,2026-02,9,linear,1.8966950764686807,569
6,original,R,2026-02,10,linear,1.9074238072424863,569
6,original,R,2026-02,11,linear,1.8889298073561234,569
6,original,R,2026-02,12,qrf,1.9312858610674974,569
6,original,R,2026-02,13,qrf,1.938194007853064,569
6,original,R,2026-02,14,qrf,2.1076695410525232,569
6,original,R,2026-02,15,qrf,1.7356535974880978,569
6,original,R,2026-02,16,qrf,1.718246739369976,569
6,original,R,2026-02,17,qrf,1.72135535280051,569
6,original,R,2026-02,18,qrf,1.9390530754863333,569
6,original,R,2026-02,19,qrf,1.9706153448068437,569
6,original,R,2026-02,20,qrf,2.213231561246903,569
6,original,R,2026-02,21,qrf,1.7868856887087745,569
6,original,R,2026-02,22,qrf,1.7634214726077269,569
6,original,R,2026-02,23,qrf,1.7864679776456285,569
6,original,R,2026-02,24,boosting,1.8699934018333746,569
6,original,R,2026-02,25,boosting,1.8513889645103667,569
6,original,R,2026-02,26,boosting,1.935255694917176,569
6,original,R,2026-02,27,boosting,1.7134209952740986,569
6,original,R,2026-02,28,boosting,1.6937642534952877,569
6,original,R,2026-02,29,boosting,1.731479535560855,569
6,original,R,2026-02,30,boosting,1.8960232107193966,569
6,original,R,2026-02,31,boosting,1.8937594928490404,569
6,original,R,2026-02,32,boosting,1.9884494563103303,569
6,original,R,2026-02,33,boosting,1.7393988006377987,569
6,original,R,2026-02,34,boosting,1.738402539859232,569
6,original,R,2026-02,35,boosting,1.750610076926297,569
6,original,R,2026-02,36,threshold,1.8119872306957598,569
6,original,R,2026-02,37,threshold,1.8352122101176245,569
6,original,R,2026-02,38,threshold,1.9501047576631239,569
6,original,R,2026-02,39,threshold,1.8107707808188205,569
6,original,R,2026-02,40,threshold,1.8538248903667025,569
6,original,R,2026-02,41,threshold,1.9598284298397146,569
6,original,R,2026-02,42,threshold,1.8119872306957598,569
6,original,R,2026-02,43,threshold,1.797692677994874,569
6,original,R,2026-02,44,threshold,1.8218043721919164,569
6,original,R,2026-02,45,threshold,1.8107707808188205,569
6,original,R,2026-02,46,threshold,1.8092372668760348,569
6,original,R,2026-02,47,threshold,1.8257903396580786,569
6,original,R,2026-02,48,threshold,1.8314351164730487,569
6,original,R,2026-02,49,threshold,1.8825753534609382,569
6,original,R,2026-02,50,threshold,1.9352406418886712,569
6,original,R,2026-02,51,threshold,1.8653955041658843,569
6,original,R,2026-02,52,threshold,1.8817802138048132,569
6,original,R,2026-02,53,threshold,1.9484326033859511,569
6,original,R,2026-02,54,threshold,1.8314351164730496,569
6,original,R,2026-02,55,threshold,1.804170664397684,569
6,original,R,2026-02,56,threshold,1.848885049542359,569
6,original,R,2026-02,57,threshold,1.8653955041658845,569
6,original,R,2026-02,58,threshold,1.8384712067023519,569
6,original,R,2026-02,59,threshold,1.87242972608532,569
6,original,R,2026-03,0,linear,2.004049117664179,569
6,original,R,2026-03,1,linear,2.0948487224072654,569
6,original,R,2026-03,2,linear,2.123228307895274,569
6,original,R,2026-03,3,linear,2.00404911766418,569
6,original,R,2026-03,4,linear,2.0225145938249196,569
6,original,R,2026-03,5,linear,2.007234975625869,569
6,original,R,2026-03,6,linear,1.901629600169863,569
6,original,R,2026-03,7,linear,1.900804737897623,569
6,original,R,2026-03,8,linear,2.1829788718477894,569
6,original,R,2026-03,9,linear,1.9016296001698636,569
6,original,R,2026-03,10,linear,1.9037889287404042,569
6,original,R,2026-03,11,linear,1.9705293480279105,569
6,original,R,2026-03,12,qrf,1.937965926010623,569
6,original,R,2026-03,13,qrf,1.9349312789172384,569
6,original,R,2026-03,14,qrf,2.131034190388216,569
6,original,R,2026-03,15,qrf,1.7628836556839869,569
6,original,R,2026-03,16,qrf,1.7566580982626374,569
6,original,R,2026-03,17,qrf,1.7785279262202294,569
6,original,R,2026-03,18,qrf,1.9417550757980664,569
6,original,R,2026-03,19,qrf,1.9711570842329165,569
6,original,R,2026-03,20,qrf,2.263648479988351,569
6,original,R,2026-03,21,qrf,1.8279866122496395,569
6,original,R,2026-03,22,qrf,1.817493846747599,569
6,original,R,2026-03,23,qrf,1.8558645448254791,569
6,original,R,2026-03,24,boosting,1.8707258355947183,569
6,original,R,2026-03,25,boosting,1.8259714340169841,569
6,original,R,2026-03,26,boosting,1.926592267953154,569
6,original,R,2026-03,27,boosting,1.805320193074,569
6,original,R,2026-03,28,boosting,1.7628605749138226,569
